domain,key,en,ko,aliases
tree_sd,43254:1,10% increased Parried Debuff Magnitude,10% 증가 Parried Debuff Magnitude,
tree_sd,43263:1,3% increased Attack Speed with One Handed Melee Weapons,3% 증가 공격 속도 보유 One Handed 근접 Weapons,
tree_sd,43281:1,Triggered Spells deal 16% increased Spell Damage,Triggered Spells deal 16% 증가 주문 피해,
tree_sd,43282:1,12% increased Elemental Damage while Shapeshifted,12% 증가 원소 피해 동안 Shapeshifted,
tree_sd,4328:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,4331:1,Ancestrally Boosted Attacks deal 30% increased Damage,Ancestrally Boosted 공격 deal 30% 증가 피해,
tree_sd,4331:2,"On Heavy Stunning a Rare or Unique Enemy, your next Attack within 4 seconds will be Ancestrally Boosted","On Heavy Stunning a Rare or Unique Enemy, your next 공격 within 4 seconds will be Ancestrally Boosted",
tree_sd,43324:1,8% of Skill Mana Costs Converted to Life Costs,8%의 Skill 마나 Costs Converted에 생명력 Costs,
tree_sd,43338:1,8% increased Lightning Damage,8% 증가 번개 피해,
tree_sd,43338:2,8% increased chance to Shock,8% 증가 확률에 감전,
tree_sd,43366:1,Minions have 12% additional Physical Damage Reduction,소환수 have 12% 추가 물리 피해 Reduction,
tree_sd,43383:1,15% increased chance to inflict Ailments,15% 증가 확률에 inflict 상태 이상,
tree_sd,43383:2,Hits Break 30% increased Armour on targets with Ailments,명중 파괴 30% 증가 방어도 시 targets 보유 상태 이상,
tree_sd,43385:1,Minions deal 15% increased Damage,소환수 deal 15% 증가 피해,
tree_sd,43396:1,25% increased Totem Placement speed,25% 증가 토템 Placement 속도,
tree_sd,43396:2,50% increased Totem Placement range,50% 증가 토템 Placement range,
tree_sd,43423:1,50% increased Flammability Magnitude,50% 증가 Flammability Magnitude,
tree_sd,43423:2,25% increased Freeze Buildup,25% 증가 동결 누적,
tree_sd,43423:3,25% increased chance to Shock,25% 증가 확률에 감전,
tree_sd,43423:4,25% increased Electrocute Buildup,25% 증가 Electrocute 누적,
tree_sd,43426:1,Grants Skill: Navira's Well,Grants Skill: Navira's Well,
tree_sd,43443:1,15% increased Critical Hit Chance with Flails,15% 증가 치명타 확률 보유 Flails,
tree_sd,43444:1,8% increased Knockback Distance,8% 증가 Knockback Distance,
tree_sd,43453:1,3% increased Movement Speed while Sprinting,3% 증가 이동 속도 동안 Sprinting,
tree_sd,43460:1,10% increased Armour while Shapeshifted,10% 증가 방어도 동안 Shapeshifted,
tree_sd,43460:2,+5% of Armour also applies to Elemental Damage while Shapeshifted,+5%의 방어도 also applies에 원소 피해 동안 Shapeshifted,
tree_sd,43461:1,8% increased Fire Damage,8% 증가 화염 피해,
tree_sd,43461:2,8% increased Attack Damage,8% 증가 공격 피해,
tree_sd,4346:1,20% increased Damage if you've dealt a Critical Hit Recently,20% 증가 피해 if you've dealt a 치명타 명중 Recently,
tree_sd,43486:1,"2% chance that if you would gain Power Charges, you instead gain up to","2% 확률 that if you would 획득 권능 충전, you instead 획득 up to",
tree_sd,43486:2,your maximum number of Power Charges,your 최대 number의 권능 충전,
tree_sd,43507:1,5% increased Attack Damage,5% 증가 공격 피해,
tree_sd,43507:2,6% increased Accuracy Rating,6% 증가 정확도 Rating,
tree_sd,43522:1,6% reduced Charm Charges used,6% 감소 참 충전 used,
tree_sd,43557:1,Minions have 15% increased Critical Damage Bonus,소환수 have 15% 증가 치명타 피해 보너스,
tree_sd,43562:1,8% chance to Blind Enemies on Hit with Attacks,8% 확률에 Blind Enemies 시 명중 보유 공격,
tree_sd,43575:1,10% increased Melee Damage,10% 증가 근접 피해,
tree_sd,43576:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,43578:1,10% increased Projectile Damage,10% 증가 투사체 피해,
tree_sd,43584:1,Gain 2% of Damage as Extra Fire Damage per Endurance Charge consumed Recently,획득 2%의 피해 as Extra 화염 피해 per 인내 충전 consumed Recently,
tree_sd,43588:1,8% increased Spell Damage,8% 증가 주문 피해,
tree_sd,43588:2,8% increased Attack Damage,8% 증가 공격 피해,
tree_sd,43633:1,20% faster start of Energy Shield Recharge while affected by an Archon Buff,20% faster start의 에너지 보호막 재충전 동안 affected by an Archon Buff,
tree_sd,43633:2,40% increased Energy Shield Recharge Rate while affected by an Archon Buff,40% 증가 에너지 보호막 재충전 Rate 동안 affected by an Archon Buff,
tree_sd,4364:1,8% increased Attack Damage while moving,8% 증가 공격 피해 동안 moving,
tree_sd,4364:2,2% reduced Movement Speed Penalty from using Skills while moving,2% 감소 이동 속도 Penalty에서 using Skills 동안 moving,
tree_sd,43650:1,8% increased Critical Damage Bonus,8% 증가 치명타 피해 보너스,
tree_sd,43650:2,5% increased Critical Hit Chance,5% 증가 치명타 확률,
tree_sd,43653:1,12% increased Cold Damage,12% 증가 냉기 피해,
tree_sd,43677:1,25% chance for Attacks to Maim on Hit against Poisoned Enemies,25% 확률 동안 공격에 Maim 시 명중 against Poisoned Enemies,
tree_sd,43677:2,25% increased Magnitude of Poison you inflict,25% 증가 Magnitude의 독 you inflict,
tree_sd,43691:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,43711:1,+6% to Thorns Critical Hit Chance,+6%에 Thorns 치명타 확률,
tree_sd,43713:1,Offering Skills have 20% increased Area of Effect,공물 Skills have 20% 증가 범위의 효과,
tree_sd,43720:1,+5% to Cold Resistance,+5%에 냉기 저항,
tree_sd,43720:2,10% increased amount of Mana Leeched,10% 증가 amount의 마나 Leeched,
tree_sd,43721:1,21% increased Chaos Damage,21% 증가 카오스 피해,
tree_sd,43721:2,11% increased Life Cost of Skills,11% 증가 생명력 Cost의 Skills,
tree_sd,43721:3,3% of Skill Mana Costs Converted to Life Costs,3%의 Skill 마나 Costs Converted에 생명력 Costs,
tree_sd,43736:1,15% faster start of Energy Shield Recharge,15% faster start의 에너지 보호막 재충전,
tree_sd,43746:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,43778:1,5% chance to inflict Bleeding on Hit,5% 확률에 inflict 출혈 시 명중,
tree_sd,4377:1,10% increased Accuracy Rating while Dual Wielding,10% 증가 정확도 Rating 동안 Dual Wielding,
tree_sd,4378:1,8% increased Accuracy Rating,8% 증가 정확도 Rating,
tree_sd,43791:1,"When a Banner expires, recover 15% of the Glory required for that Banner","When a 깃발 expires, recover 15%의 the Glory required 동안 that 깃발",
tree_sd,43829:1,25% increased chance to inflict Ailments with Projectiles,25% 증가 확률에 inflict 상태 이상 보유 투사체,
tree_sd,43842:1,10% increased effect of Archon Buffs on you,10% 증가 효과의 Archon Buffs 시 you,
tree_sd,43843:1,5% increased Projectile Speed,5% 증가 투사체 속도,
tree_sd,43843:2,8% increased Physical Damage,8% 증가 물리 피해,
tree_sd,43854:1,20% reduced Presence Area of Effect,20% 감소 Presence 범위의 효과,
tree_sd,43854:2,12% increased Area of Effect,12% 증가 범위의 효과,
tree_sd,43867:1,Damage Penetrates 6% Fire Resistance,피해 Penetrates 6% 화염 저항,
tree_sd,43877:1,3% increased Attack Speed,3% 증가 공격 속도,
tree_sd,43893:1,10% increased Elemental Damage,10% 증가 원소 피해,
tree_sd,43895:1,15% increased Life Regeneration Rate while on Low Life,15% 증가 생명력 재생 Rate 동안 시 Low 생명력,
tree_sd,43923:1,8% increased Accuracy Rating,8% 증가 정확도 Rating,
tree_sd,43938:1,6% increased Trap Throwing Speed,6% 증가 덫 Throwing 속도,
tree_sd,43939:1,"Enemies Ignited by you permanently take 1% increased Fire Damage for each second they have ever been Ignited by you, up to a maximum of 10%","Enemies Ignited by you permanently take 1% 증가 화염 피해 동안 each second they have ever been Ignited by you, up에 a 최대의 10%",
tree_sd,43941:1,3% increased Skill Speed while Shapeshifted,3% 증가 Skill 속도 동안 Shapeshifted,
tree_sd,43944:1,"25% chance that when Volatility on you explodes, you regain an equivalent amount of Volatility","25% 확률 that when Volatility 시 you explodes, you regain an equivalent amount의 Volatility",
tree_sd,43964:1,Break 20% increased Armour,파괴 20% 증가 방어도,
tree_sd,44005:1,15% reduced Spell Damage,15% 감소 주문 피해,
tree_sd,44005:2,6% increased Cast Speed for each different Non-Instant Spell you've Cast Recently,6% 증가 시전 속도 동안 each different Non-Instant 주문 you've 시전 Recently,
tree_sd,44014:1,8% increased Accuracy Rating,8% 증가 정확도 Rating,
tree_sd,44017:1,Accuracy Rating is Doubled,정확도 Rating is Doubled,
tree_sd,44017:2,Never deal Critical Hits,Never deal 치명타,
tree_sd,44069:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,4407:1,Minions have 12% additional Physical Damage Reduction,소환수 have 12% 추가 물리 피해 Reduction,
tree_sd,4407:2,Minions have 25% increased Evasion Rating,소환수 have 25% 증가 회피 Rating,
tree_sd,44082:1,15% increased Energy Shield Recharge Rate,15% 증가 에너지 보호막 재충전 Rate,
tree_sd,44092:1,12% increased Ignite Magnitude,12% 증가 점화 Magnitude,
tree_sd,44098:1,Gain additional Ailment Threshold equal to 8% of maximum Energy Shield,획득 추가 상태 이상 한계값 equal에 8%의 최대 에너지 보호막,
tree_sd,44098:2,Gain additional Stun Threshold equal to 8% of maximum Energy Shield,획득 추가 기절 한계값 equal에 8%의 최대 에너지 보호막,
tree_sd,440:1,25% increased Defences from Equipped Shield,25% 증가 Defences에서 Equipped 방패,
tree_sd,44141:1,3% increased Attack Speed with Bows,3% 증가 공격 속도 보유 Bows,
tree_sd,44176:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,44188:1,8% increased Power Charge Duration,8% 증가 권능 충전 지속시간,
tree_sd,44188:2,8% increased Elemental Infusion duration,8% 증가 원소 Infusion 지속시간,
tree_sd,44201:1,6% chance for Spell Skills to fire 2 additional Projectiles,6% 확률 동안 주문 Skills에 화염 2 추가 투사체,
tree_sd,44204:1,20% increased Flammability Magnitude,20% 증가 Flammability Magnitude,
tree_sd,44204:2,8% increased Elemental Damage,8% 증가 원소 피해,
tree_sd,44213:1,12% increased Armour,12% 증가 방어도,
tree_sd,44213:2,12% faster start of Energy Shield Recharge,12% faster start의 에너지 보호막 재충전,
tree_sd,44223:1,15% increased Critical Damage Bonus,15% 증가 치명타 피해 보너스,
tree_sd,44239:1,15% increased Pin Buildup,15% 증가 Pin 누적,
tree_sd,4423:1,Critical Hits with Daggers have a 25% chance to Poison the Enemy,치명타 보유 Daggers have a 25% 확률에 독 the Enemy,
tree_sd,44255:1,Minions Revive 5% faster,소환수 Revive 5% faster,
tree_sd,44280:1,8% increased Effect of your Mark Skills,8% 증가 효과의 your 징표 Skills,
tree_sd,44280:2,5% chance to Blind Enemies on Hit with Attacks,5% 확률에 Blind Enemies 시 명중 보유 공격,
tree_sd,44293:1,5% increased Cast Speed,5% 증가 시전 속도,
tree_sd,44293:2,10% increased Cast Speed when on Full Life,10% 증가 시전 속도 when 시 Full 생명력,
tree_sd,44299:1,25% increased maximum Energy Shield,25% 증가 최대 에너지 보호막,
tree_sd,44299:2,5% of Maximum Life Converted to Energy Shield,5%의 최대 생명력 Converted에 에너지 보호막,
tree_sd,44309:1,Companions deal 15% increased Damage,Companions deal 15% 증가 피해,
tree_sd,44330:1,25% increased Damage with One Handed Weapons,25% 증가 피해 보유 One Handed Weapons,
tree_sd,44330:2,Attacks with One-Handed Weapons have 20% increased Chance to inflict Ailments,공격 보유 One-Handed Weapons have 20% 증가 확률에 inflict 상태 이상,
tree_sd,44343:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44344:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44345:1,10% increased Lightning Damage,10% 증가 번개 피해,
tree_sd,44357:1,12% increased Critical Hit Chance,12% 증가 치명타 확률,
tree_sd,44369:1,3% chance to gain Volatility on Kill,3% 확률에 획득 Volatility 시 Kill,
tree_sd,44371:1,Gain Deflection Rating equal to 20% of Armour,획득 Deflection Rating equal에 20%의 방어도,
tree_sd,44371:2,Gain 100% of Evasion Rating as extra Ailment Threshold,획득 100%의 회피 Rating as extra 상태 이상 한계값,
tree_sd,44372:1,6% increased Spell Damage,6% 증가 주문 피해,
tree_sd,44372:2,2% increased Cast Speed,2% 증가 시전 속도,
tree_sd,44373:1,Unwithered enemies are Withered for 8 seconds when they enter your Presence,Unwithered enemies are Withered 동안 8 seconds when they enter your Presence,
tree_sd,44373:2,20% increased Withered Magnitude,20% 증가 Withered Magnitude,
tree_sd,44406:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,44419:1,10% increased amount of Life Leeched,10% 증가 amount의 생명력 Leeched,
tree_sd,44420:1,10% increased Critical Hit Chance,10% 증가 치명타 확률,
tree_sd,4442:1,+15% of Armour also applies to Lightning Damage,+15%의 방어도 also applies에 번개 피해,
tree_sd,44430:1,12% increased Damage with Crossbows,12% 증가 피해 보유 Crossbows,
tree_sd,44452:1,5% increased Skill Effect Duration,5% 증가 Skill 효과 지속시간,
tree_sd,44452:2,12% increased Physical Damage,12% 증가 물리 피해,
tree_sd,44453:1,15% increased Stun Threshold,15% 증가 기절 한계값,
tree_sd,44455:1,12% increased Cold Damage,12% 증가 냉기 피해,
tree_sd,44461:1,10% increased Skill Effect Duration,10% 증가 Skill 효과 지속시간,
tree_sd,4447:1,20% increased Pin duration,20% 증가 Pin 지속시간,
tree_sd,4447:2,Pinned Enemies cannot deal Critical Hits,Pinned Enemies cannot deal 치명타,
tree_sd,44484:1,Remnants can be collected from 25% further away,Remnants can be collected에서 25% further away,
tree_sd,44485:1,Companions deal 15% increased Damage,Companions deal 15% 증가 피해,
tree_sd,44487:1,10% increased Ignite Magnitude,10% 증가 점화 Magnitude,
tree_sd,44490:1,8% increased Lightning Damage,8% 증가 번개 피해,
tree_sd,44490:2,10% increased Electrocute Buildup,10% 증가 Electrocute 누적,
tree_sd,44498:1,10% increased Exposure Effect,10% 증가 Exposure 효과,
tree_sd,44516:1,3% increased Attack Speed with Quarterstaves,3% 증가 공격 속도 보유 Quarterstaves,
tree_sd,44522:1,Gain Deflection Rating equal to 6% of Evasion Rating,획득 Deflection Rating equal에 6%의 회피 Rating,
tree_sd,44527:1,15% increased Flask Effect Duration,15% 증가 플라스크 효과 지속시간,
tree_sd,44527:2,15% increased Flask Charges gained,15% 증가 플라스크 충전 획득,
tree_sd,44560:1,20% increased Cold Damage,20% 증가 냉기 피해,
tree_sd,44563:1,Debuffs you inflict have 4% increased Slow Magnitude,Debuffs you inflict have 4% 증가 Slow Magnitude,
tree_sd,44563:2,20% increased Hinder Duration,20% 증가 Hinder 지속시간,
tree_sd,44566:1,30% chance for Lightning Damage with Hits to be Lucky,30% 확률 동안 번개 피해 보유 명중에 be Lucky,
tree_sd,4456:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44573:1,10% increased Skill Effect Duration,10% 증가 Skill 효과 지속시간,
tree_sd,44573:2,10% increased Area of Effect for Attacks,10% 증가 범위의 효과 동안 공격,
tree_sd,44573:3,Combo count loss occurs 20% slower,Combo count loss occurs 20% slower,
tree_sd,44605:1,15% increased Projectile Damage,15% 증가 투사체 피해,
tree_sd,44605:2,30% increased Stun Buildup against enemies within 2 metres,30% 증가 기절 누적 against enemies within 2 metres,
tree_sd,44605:3,+5 to Strength and Dexterity,+5에 Strength 및 Dexterity,
tree_sd,44628:1,3% increased Attack Speed,3% 증가 공격 속도,
tree_sd,44659:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44669:1,10% increased Skill Effect Duration,10% 증가 Skill 효과 지속시간,
tree_sd,4467:1,15% increased Damage with Hits against Blinded Enemies,15% 증가 피해 보유 명중 against 실명 Enemies,
tree_sd,44690:1,8% reduced Skill Effect Duration,8% 감소 Skill 효과 지속시간,
tree_sd,44699:1,8% increased Reservation Efficiency of Companion Skills,8% 증가 Reservation 효율의 동료 Skills,
tree_sd,44707:1,Attack Skills deal 10% increased Damage while holding a Shield,공격 Skills deal 10% 증가 피해 동안 holding a 방패,
tree_sd,44733:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44746:1,40% more Immobilisation buildup,40% more Immobilisation 누적,
tree_sd,44753:1,50% reduced Magnitude of Ignite on you,50% 감소 Magnitude의 점화 시 you,
tree_sd,44756:1,60% increased Mana Cost Efficiency of Marks,60% 증가 마나 Cost 효율의 Marks,
tree_sd,44756:2,4% increased Movement Speed if you've used a Mark Recently,4% 증가 이동 속도 if you've used a 징표 Recently,
tree_sd,44765:1,10% increased Cooldown Recovery Rate,10% 증가 Cooldown Recovery Rate,
tree_sd,44765:2,Enemies in your Presence have 10% reduced Cooldown Recovery Rate,Enemies in your Presence have 10% 감소 Cooldown Recovery Rate,
tree_sd,44776:1,15% increased Evasion Rating,15% 증가 회피 Rating,
tree_sd,44783:1,10% increased Spell Area Damage,10% 증가 주문 범위 피해,
tree_sd,44787:1,20% increased Totem Placement speed,20% 증가 토템 Placement 속도,
tree_sd,44836:1,20% increased Armour and Evasion Rating,20% 증가 방어도 및 회피 Rating,
tree_sd,44836:2,20% increased Stun Threshold,20% 증가 기절 한계값,
tree_sd,44841:1,Mark Skills have 25% increased Skill Effect Duration,징표 Skills have 25% 증가 Skill 효과 지속시간,
tree_sd,44871:1,+10 to maximum Energy Shield,+10에 최대 에너지 보호막,
tree_sd,44872:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,44891:1,Damage Penetrates 6% Cold Resistance,피해 Penetrates 6% 냉기 저항,
tree_sd,44902:1,8% increased Spell Damage,8% 증가 주문 피해,
tree_sd,44902:2,8% increased Attack Damage,8% 증가 공격 피해,
tree_sd,44917:1,Gain additional Stun Threshold equal to 20% of maximum Energy Shield,획득 추가 기절 한계값 equal에 20%의 최대 에너지 보호막,
tree_sd,44917:2,20% increased Stun Threshold while on Full Life,20% 증가 기절 한계값 동안 시 Full 생명력,
tree_sd,44932:1,15% increased Magnitude of Shock you inflict,15% 증가 Magnitude의 감전 you inflict,
tree_sd,44951:1,Minions deal 10% increased Damage,소환수 deal 10% 증가 피해,
tree_sd,44952:1,30% increased Armour,30% 증가 방어도,
tree_sd,44952:2,5% of Physical Damage prevented Recouped as Life,5%의 물리 피해 prevented Recouped as 생명력,
tree_sd,44974:1,Empowered Attacks Gain 16% of Damage as Extra Cold Damage,Empowered 공격 획득 16%의 피해 as Extra 냉기 피해,
tree_sd,44983:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,45012:1,10% increased Attack Damage,10% 증가 공격 피해,
tree_sd,45013:1,60% increased Damage with Hits against Enemies that are on Low Life,60% 증가 피해 보유 명중 against Enemies that are 시 Low 생명력,
tree_sd,45013:2,30% increased Stun Buildup against Enemies that are on Low Life,30% 증가 기절 누적 against Enemies that are 시 Low 생명력,
tree_sd,45037:1,12% increased Armour and Evasion Rating,12% 증가 방어도 및 회피 Rating,
tree_sd,45075:1,5% increased Attack Damage,5% 증가 공격 피해,
tree_sd,45075:2,6% increased Accuracy Rating,6% 증가 정확도 Rating,
tree_sd,45086:1,Gain 3% of Physical Damage as extra Chaos Damage,획득 3%의 물리 피해 as extra 카오스 피해,
tree_sd,45090:1,12% increased Attack Damage,12% 증가 공격 피해,
tree_sd,45100:1,5% increased Flask Effect Duration,5% 증가 플라스크 효과 지속시간,
tree_sd,45100:2,2% increased Attack Speed,2% 증가 공격 속도,
tree_sd,45111:1,20% increased Curse Duration,20% 증가 저주 지속시간,
tree_sd,45137:1,10% increased Ignite Magnitude,10% 증가 점화 Magnitude,
tree_sd,45162:1,20% increased Presence Area of Effect,20% 증가 Presence 범위의 효과,
tree_sd,45177:1,20% increased Accuracy Rating,20% 증가 정확도 Rating,
tree_sd,45177:2,+10 to Dexterity,+10에 Dexterity,
tree_sd,45193:1,10% increased Magnitude of Poison you inflict,10% 증가 Magnitude의 독 you inflict,
tree_sd,4519:1,20% increased Damage if you've dealt a Critical Hit Recently,20% 증가 피해 if you've dealt a 치명타 명중 Recently,
tree_sd,45202:1,Unlimited number of Summoned Totems,Unlimited number의 Summoned Totems,
tree_sd,45202:2,Totems reserve 75 Spirit each,Totems reserve 75 정신력 each,
tree_sd,45215:1,Allies in your Presence deal 8% increased Damage,동료 in your Presence deal 8% 증가 피해,
tree_sd,45215:2,8% increased Attack Damage while you have an Ally in your Presence,8% 증가 공격 피해 동안 you have an 동료 in your Presence,
tree_sd,45226:1,16% increased Damage with Bows,16% 증가 피해 보유 Bows,
tree_sd,45227:1,Break 20% increased Armour,파괴 20% 증가 방어도,
tree_sd,45230:1,10% increased Area of Effect of Curses,10% 증가 범위의 효과의 Curses,
tree_sd,45244:1,Life Flasks gain 0.15 charges per Second,생명력 Flasks 획득 0.15 충전 per Second,
tree_sd,45248:1,+2% to Quality of all Skills,+2%에 Quality의 모든 Skills,
tree_sd,45272:1,+3 to all Attributes,+3에 모든 능력치,
tree_sd,45278:1,Equipment and Skill Gems have 4% reduced Attribute Requirements,Equipment 및 Skill Gems have 4% 감소 능력치 Requirements,
tree_sd,4527:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,45301:1,8% reduced Slowing Potency of Debuffs on You,8% 감소 Slowing Potency의 Debuffs 시 You,
tree_sd,45304:1,10% increased Poison Duration,10% 증가 독 지속시간,
tree_sd,45319:1,8% increased Spell Damage,8% 증가 주문 피해,
tree_sd,45327:1,15% increased Stun Buildup,15% 증가 기절 누적,
tree_sd,45329:1,30% increased Hazard Duration,30% 증가 Hazard 지속시간,
tree_sd,45329:2,40% increased Hazard Damage,40% 증가 Hazard 피해,
tree_sd,45331:1,Projectiles have 5% chance to Chain an additional time from terrain,투사체 have 5% 확률에 연쇄 an 추가 time에서 terrain,
tree_sd,45343:1,Minions have 8% increased Area of Effect,소환수 have 8% 증가 범위의 효과,
tree_sd,4534:1,50% chance to Pierce an Enemy,50% 확률에 Pierce an Enemy,
tree_sd,45350:1,Invocated Spells deal 15% increased Damage,Invocated Spells deal 15% 증가 피해,
tree_sd,45354:1,Aura Skills have 5% increased Magnitudes,오라 Skills have 5% 증가 Magnitudes,
tree_sd,45363:1,20% increased Melee Damage,20% 증가 근접 피해,
tree_sd,45363:2,40% increased Melee Damage against Heavy Stunned enemies,40% 증가 근접 피해 against Heavy Stunned enemies,
tree_sd,4536:1,3% increased Attack Speed with Quarterstaves,3% 증가 공격 속도 보유 Quarterstaves,
tree_sd,45370:1,Hits against you have 30% reduced Critical Damage Bonus,명중 against you have 30% 감소 치명타 피해 보너스,
tree_sd,45370:2,15% reduced Duration of Ailments on You,15% 감소 지속시간의 상태 이상 시 You,
tree_sd,45370:3,+10 to Strength,+10에 Strength,
tree_sd,45382:1,10% increased Elemental Damage,10% 증가 원소 피해,
tree_sd,45382:2,6% increased chance to inflict Ailments,6% 증가 확률에 inflict 상태 이상,
tree_sd,45383:1,12% increased Lightning Damage,12% 증가 번개 피해,
tree_sd,45390:1,Mark Skills have 10% increased Use Speed,징표 Skills have 10% 증가 사용 속도,
tree_sd,45400:1,Totems gain +3% to all Maximum Elemental Resistances,Totems 획득 +3%에 모든 최대 원소 저항,
tree_sd,45400:2,20% increased Area of Effect for Skills used by Totems,20% 증가 범위의 효과 동안 Skills used by Totems,
tree_sd,45422:1,+15 to Maximum Rage,+15에 최대 격노,
tree_sd,45422:2,200% faster start of inherent Rage loss,200% faster start의 inherent 격노 loss,
tree_sd,4544:1,40% reduced Poison Duration on you,40% 감소 독 지속시간 시 you,
tree_sd,4544:2,Life Flasks gain 0.1 charges per Second,생명력 Flasks 획득 0.1 충전 per Second,
tree_sd,4544:3,+10 to Intelligence,+10에 지능,
tree_sd,4547:1,+3% to all Elemental Resistances,+3%에 모든 원소 저항,
tree_sd,4547:2,+2% to Maximum Fire Resistance if you have at least 5 Red Support Gems Socketed,+2%에 최대 화염 저항 if you have at least 5 Red 보조 Gems Socketed,
tree_sd,45481:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,45488:1,20% increased Accuracy Rating while Dual Wielding,20% 증가 정확도 Rating 동안 Dual Wielding,
tree_sd,45488:2,3% increased Movement Speed while Dual Wielding,3% 증가 이동 속도 동안 Dual Wielding,
tree_sd,45494:1,20% increased Ballista Immobilisation buildup,20% 증가 Ballista Immobilisation 누적,
tree_sd,45497:1,10% increased Elemental Damage,10% 증가 원소 피해,
tree_sd,45503:1,30% increased Flammability Magnitude,30% 증가 Flammability Magnitude,
tree_sd,45522:1,12% increased Spell Damage if you have consumed an Elemental Infusion Recently,12% 증가 주문 피해 if you have consumed an 원소 Infusion Recently,
tree_sd,4552:1,10% increased Mana Regeneration Rate,10% 증가 마나 재생 Rate,
tree_sd,45530:1,Minions cause 15% increased Stun Buildup,소환수 cause 15% 증가 기절 누적,
tree_sd,45569:1,15% increased Critical Spell Damage Bonus,15% 증가 치명타 주문 피해 보너스,
tree_sd,45570:1,Offering Skills have 20% increased Area of Effect,공물 Skills have 20% 증가 범위의 효과,
tree_sd,45585:1,20% increased Armour while Surrounded,20% 증가 방어도 동안 포위,
tree_sd,45585:2,20% increased Evasion Rating while Surrounded,20% 증가 회피 Rating 동안 포위,
tree_sd,45586:1,Allies in your Presence deal 16% increased Damage,동료 in your Presence deal 16% 증가 피해,
tree_sd,45599:1,1% increased Damage per 1% Chance to Block,1% 증가 피해 per 1% 확률에 막기,
tree_sd,45602:1,Grants Skill: Navira's Oasis,Grants Skill: Navira's Oasis,
tree_sd,45609:1,15% increased Critical Damage Bonus,15% 증가 치명타 피해 보너스,
tree_sd,45612:1,12% increased Block chance,12% 증가 막기 확률,
tree_sd,45612:2,5 Mana gained when you Block,5 마나 획득 when you 막기,
tree_sd,45631:1,10% increased Evasion Rating,10% 증가 회피 Rating,
tree_sd,45631:2,10% increased Energy Shield Recharge Rate,10% 증가 에너지 보호막 재충전 Rate,
tree_sd,45632:1,20% increased Mana Regeneration Rate,20% 증가 마나 재생 Rate,
tree_sd,45632:2,15% increased Mana Cost Efficiency,15% 증가 마나 Cost 효율,
tree_sd,45650:1,15% increased Melee Damage if you've dealt a Projectile Attack Hit in the past eight seconds,15% 증가 근접 피해 if you've dealt a 투사체 공격 명중 in the past eight seconds,
tree_sd,45693:1,25% increased Defences from Equipped Shield,25% 증가 Defences에서 Equipped 방패,
tree_sd,45702:1,10% increased Critical Hit Chance,10% 증가 치명타 확률,
tree_sd,45709:1,15% increased Life Flask Charges gained,15% 증가 생명력 플라스크 충전 획득,
tree_sd,45712:1,20% increased Flammability Magnitude,20% 증가 Flammability Magnitude,
tree_sd,45712:2,8% increased Elemental Damage,8% 증가 원소 피해,
tree_sd,45713:1,20% increased Flask Effect Duration,20% 증가 플라스크 효과 지속시간,
tree_sd,45713:2,20% chance for Flasks you use to not consume Charges,20% 확률 동안 Flasks you 사용에 not consume 충전,
tree_sd,45751:1,Apply Debilitate to Enemies 3 Metres in front of you while your Shield is raised,Apply Debilitate에 Enemies 3 Metres in front의 you 동안 your 방패 is raised,
tree_sd,45774:1,Debuffs you inflict have 5% increased Slow Magnitude,Debuffs you inflict have 5% 증가 Slow Magnitude,
tree_sd,45777:1,20% increased chance to inflict Ailments,20% 증가 확률에 inflict 상태 이상,
tree_sd,45777:2,20% increased Physical Damage,20% 증가 물리 피해,
tree_sd,4577:1,6% increased Area of Effect for Attacks,6% 증가 범위의 효과 동안 공격,
tree_sd,45798:1,3% chance to gain Volatility on Kill,3% 확률에 획득 Volatility 시 Kill,
tree_sd,4579:1,+10% to Cold Resistance,+10%에 냉기 저항,
tree_sd,4579:2,+2% to Maximum Cold Resistance if you have at least 5 Blue Support Gems Socketed,+2%에 최대 냉기 저항 if you have at least 5 Blue 보조 Gems Socketed,
tree_sd,45824:1,10% increased Damage with Swords,10% 증가 피해 보유 Swords,
tree_sd,45874:1,Fissure Skills have +1 to Limit,Fissure Skills have +1에 Limit,
tree_sd,45885:1,+5 to any Attribute,+5에 any 능력치,
tree_sd,45899:1,6% increased Fire Damage,6% 증가 화염 피해,
